sample_id,collector_id,miluska_id,date,year,river,location,r_mile,lat,long,live_dead,sex,stage,total,fork,weight_lbs,weight_g,cohort,first_age,second_age,final_age,scale_age,rps,rpsm,age_afs,skip_spawn,ovary_weight,egg_stage,age_id,comments,,,,,
1831,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,84,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1832,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,61,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1833,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1834,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1835,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,67,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1836,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1837,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,85,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1838,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,95,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1839,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1840,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1841,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,55,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1842,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1843,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,71,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1844,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,76,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1845,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1846,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,85,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1847,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1848,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,83,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1849,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1850,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,54,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1851,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1852,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1853,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1854,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1855,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,76,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1856,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,81,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1857,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1858,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,87,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1859,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,61,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1860,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,82,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1861,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1862,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,72,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1863,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,54,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1864,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1865,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,81,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1866,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,79,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1867,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1868,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1869,,,10/9/19,2019,Delaware River,Milford,247,41.308861,-74.797145,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1870,,,10/10/19,2019,Delaware River,Firemans Launch,330,,,live,unknown,,,69,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1871,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,36,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1872,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,42,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1873,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,55,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1874,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,52,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1875,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1876,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,52,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1877,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1878,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1879,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,77,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1880,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,54,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1881,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1882,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1883,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,79,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1884,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,76,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1885,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,71,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1886,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,76,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1887,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,74,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1888,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,65,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1889,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,53,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1890,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,54,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1891,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,55,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1892,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1893,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,55,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1894,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,75,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1895,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,77,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1896,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1897,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1898,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1899,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,71,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1900,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,77,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1901,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,80,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1902,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,62,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1903,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1904,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,68,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1905,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,62,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1906,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1907,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1908,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,55,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1909,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,75,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1910,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1911,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,60,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1912,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,82,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1913,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,61,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1914,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1915,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,66,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1916,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,55,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1917,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1918,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,56,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1919,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,85,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1920,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,67,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1921,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,63,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1922,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,83,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1923,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,72,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1924,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,73,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1925,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,70,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1926,,,10/11/19,2019,Delaware River,Skinners Falls,295,41.670371,-75.058463,live,unknown,,,64,,,2018,1,,1,,no,,,,,,,YOY,,,,,
1927,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,58,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1928,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,63,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1929,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,54,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1930,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,52,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1931,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,57,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1932,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,54,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1933,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,48,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1934,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,58,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1935,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,53,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1936,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,41,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1937,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,55,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1938,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,59,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1939,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,54,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1940,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,49,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1941,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,49,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1942,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,55,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1943,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,45,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1944,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,59,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1945,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,43,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1946,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,55,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1947,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,54,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1948,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,54,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1949,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,50,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1950,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,57,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1951,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,54,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1952,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,78,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1953,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,86,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1954,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,64,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1955,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,55,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1956,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,71,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1957,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,74,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1958,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,86,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1959,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,59,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1960,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,70,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1961,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,64,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1962,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,80,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1963,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,53,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1964,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,77,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1965,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,54,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1966,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,79,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1967,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,56,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1968,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,58,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1969,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,66,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1970,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,64,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1971,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,69,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1972,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,64,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1973,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,57,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1974,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,69,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1975,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,69,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1976,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,56,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1977,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,78,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1978,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,64,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1979,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,83,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1980,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,69,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1981,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,62,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1982,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,78,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1983,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,67,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1984,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,56,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1985,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,57,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1986,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,66,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1987,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,66,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1988,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,76,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1989,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,74,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1990,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,70,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1991,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,74,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1992,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,62,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1993,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,71,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1994,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,69,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1995,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,64,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1996,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,66,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1997,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,76,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1998,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,69,,,2020,1,,1,,no,,,,,,,YOY,,,,,
1999,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,81,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2000,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,78,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2001,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,65,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2002,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,64,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2003,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,78,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2004,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,69,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2005,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,70,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2006,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,59,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2007,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,56,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2008,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,71,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2009,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,56,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2010,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,66,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2011,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,85,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2012,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,67,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2013,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,54,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2014,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,66,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2015,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,66,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2016,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,71,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2017,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,73,,,2020,1,,1,,no,,,,,,,YOY,,,,,
2018,,,8/9/21,2021,Delaware River,Phillipsburg,183,,,live,unknown,,,53,,,2020,1,,1,,no,,,,,,,YOY,,,,,
